Data transakcji;Klient;Kwota;Nr Transakcji;Wiek_Msc;LTV Narastajaco
2025-07-02 15:14:33.482;322;199,0;10;9;1990,0
2025-08-02 15:16:30.712;322;199,0;11;10;2189,0
2025-09-07 20:13:44.079;322;199,0;12;11;2388,0
2025-10-02 15:17:28.129;322;199,0;13;12;2587,0
2024-10-03 21:17:52.301;323;199,0;1;0;199,0
2024-11-03 21:19:39.470;323;199,0;2;1;398,0
2024-10-05 07:34:12.376;324;199,0;1;0;199,0
2024-10-06 10:36:05.832;325;199,0;1;0;199,0
2024-10-06 17:19:24.062;326;199,0;1;0;199,0
2024-11-06 17:21:16.209;326;199,0;2;1;398,0
2024-10-07 18:02:32.721;327;199,0;1;0;199,0
2024-11-07 18:03:24.745;327;199,0;2;1;398,0
2024-12-07 18:04:08.050;327;199,0;3;2;597,0
2025-01-07 18:03:40.135;327;199,0;4;3;796,0
2025-02-07 18:04:50.923;327;199,0;5;4;995,0
2025-03-07 18:03:33.159;327;199,0;6;5;1194,0
2025-04-07 19:04:14.278;327;199,0;7;6;1393,0
2024-10-08 18:50:09.016;328;199,0;1;0;199,0
2024-11-08 18:51:34.255;328;199,0;2;1;398,0
2024-12-08 18:52:04.006;328;199,0;3;2;597,0
2025-01-08 18:51:15.677;328;199,0;4;3;796,0
2025-02-08 18:51:31.854;328;199,0;5;4;995,0
2025-03-08 18:50:44.231;328;199,0;6;5;1194,0
2025-04-08 19:51:54.255;328;199,0;7;6;1393,0
2025-05-08 19:51:02.630;328;199,0;8;7;1592,0
2025-06-08 19:51:55.235;328;199,0;9;8;1791,0
2025-07-08 19:51:51.033;328;199,0;10;9;1990,0
2025-08-08 19:51:22.607;328;199,0;11;10;2189,0
2025-09-08 19:51:02.607;328;199,0;12;11;2388,0
2025-10-08 19:54:58.346;328;199,0;13;12;2587,0
2025-11-08 18:53:19.932;328;199,0;14;13;2786,0
2024-10-09 14:57:18.711;329;199,0;1;0;199,0
2024-10-09 18:13:54.842;330;199,0;1;0;199,0
2024-11-09 18:14:53.590;330;199,0;2;1;398,0
2024-12-09 18:15:09.855;330;199,0;3;2;597,0
2025-01-09 18:14:58.619;330;199,0;4;3;796,0
2024-10-12 17:41:53.614;331;199,0;1;0;199,0
2024-11-12 17:43:57.385;331;199,0;2;1;398,0
2024-12-12 17:43:22.613;331;199,0;3;2;597,0
2025-01-12 17:43:38.711;331;199,0;4;3;796,0
2025-02-12 17:42:24.627;331;199,0;5;4;995,0
2025-03-12 17:43:10.104;331;199,0;6;5;1194,0
2024-10-16 13:33:09.298;332;199,0;1;0;199,0
2024-11-16 13:35:01.538;332;199,0;2;1;398,0
2024-12-28 15:34:12.675;332;199,0;3;2;597,0
2024-10-17 17:27:11.727;333;159,2;1;0;159,2
2024-12-01 14:28:47.327;333;159,2;2;2;318,4
2024-12-20 09:27:47.789;333;159,2;3;2;477,6
2024-10-20 16:07:58.118;334;199,0;1;0;199,0
2024-11-20 16:08:48.114;334;199,0;2;1;398,0
2024-12-20 16:09:08.721;334;199,0;3;2;597,0
2025-01-20 16:09:15.881;334;199,0;4;3;796,0
2024-10-22 14:47:11.716;335;199,0;1;0;199,0
2024-10-24 09:19:35.443;336;199,0;1;0;199,0
2024-11-24 09:20:40.300;336;199,0;2;1;398,0
2024-12-24 09:20:48.964;336;199,0;3;2;597,0
2025-01-24 09:20:21.423;336;199,0;4;3;796,0
2025-02-24 09:20:54.730;336;199,0;5;4;995,0
2025-03-24 09:20:51.320;336;199,0;6;5;1194,0
2025-04-24 10:21:05.253;336;199,0;7;6;1393,0
2025-05-24 10:20:21.507;336;199,0;8;7;1592,0
2025-06-24 10:20:52.257;336;199,0;9;8;1791,0
2025-07-24 10:20:17.122;336;199,0;10;9;1990,0
2024-10-24 10:11:15.656;337;159,2;1;0;159,2
2025-10-01 10:10:23.913;337;249,0;2;12;408,2
2025-11-10 20:22:16.417;337;249,0;3;13;657,2
2026-01-19 20:50:35.379;337;199,0;4;15;856,2
2026-02-19 22:09:12.706;337;199,0;5;16;1055,2
2026-03-19 21:51:52.767;337;199,0;6;17;1254,2
2024-10-28 06:32:42.585;338;199,0;1;0;199,0
2024-11-28 07:34:17.301;338;199,0;2;1;398,0
2024-12-28 07:34:09.309;338;199,0;3;2;597,0
2025-01-28 07:34:21.348;338;199,0;4;3;796,0
2025-02-28 07:34:42.677;338;199,0;5;4;995,0
2025-03-28 07:34:16.330;338;199,0;6;5;1194,0
2025-04-28 08:34:43.948;338;199,0;7;6;1393,0
2025-05-28 08:34:06.547;338;199,0;8;7;1592,0
2025-06-28 08:35:53.614;338;199,0;9;8;1791,0
2025-07-28 08:33:59.651;338;199,0;10;9;1990,0
2025-08-28 08:33:55.934;338;199,0;11;10;2189,0
2025-09-28 08:36:19.312;338;199,0;12;11;2388,0
2025-10-28 07:34:05.104;338;199,0;13;12;2587,0
2025-11-28 07:33:36.867;338;199,0;14;13;2786,0
2025-12-28 07:33:35.375;338;199,0;15;14;2985,0
2026-01-28 07:34:07.923;338;199,0;16;15;3184,0
2026-02-28 07:38:25.849;338;199,0;17;16;3383,0
2026-03-28 07:33:38.541;338;199,0;18;17;3582,0
2024-10-28 12:05:09.128;339;199,0;1;0;199,0
2024-11-28 13:06:31.197;339;199,0;2;1;398,0
2024-12-28 13:06:41.787;339;199,0;3;2;597,0
2025-01-28 13:06:28.546;339;199,0;4;3;796,0
2024-10-28 19:07:37.006;340;1799,0;1;0;1799,0
2025-10-28 20:11:44.404;340;1799,0;2;12;3598,0
2024-10-30 22:51:04.698;341;1759,12;1;0;1759,12
2024-11-01 19:55:12.571;342;199,0;1;0;199,0
2024-12-23 10:07:53.446;342;199,0;2;1;398,0
2025-02-02 21:09:58.478;342;199,0;3;3;597,0
2025-02-23 11:10:05.621;342;199,0;4;3;796,0
2024-11-02 20:04:13.853;343;199,0;1;0;199,0
2024-12-02 21:05:46.656;343;199,0;2;1;398,0
2025-01-02 21:05:07.325;343;199,0;3;2;597,0
2025-02-02 21:04:52.061;343;199,0;4;3;796,0
2025-03-02 21:06:03.112;343;199,0;5;4;995,0
2025-04-02 22:05:40.898;343;199,0;6;5;1194,0
2025-05-02 22:04:54.283;343;199,0;7;6;1393,0
2025-06-02 22:05:58.945;343;199,0;8;7;1592,0
2025-07-02 22:05:02.173;343;199,0;9;8;1791,0
2025-08-02 22:05:16.091;343;199,0;10;9;1990,0
2025-09-02 22:05:49.909;343;199,0;11;10;2189,0
2025-10-02 22:05:55.609;343;199,0;12;11;2388,0
2025-11-02 21:07:38.332;343;199,0;13;12;2587,0
2025-12-02 21:04:50.591;343;199,0;14;13;2786,0
2026-01-02 21:04:41.203;343;199,0;15;14;2985,0
2026-02-02 21:08:19.827;343;199,0;16;15;3184,0
2026-03-02 21:05:43.098;343;199,0;17;16;3383,0
2024-11-03 15:15:56.652;344;199,0;1;0;199,0
2025-01-11 07:50:11.283;344;169,0;2;2;368,0
2025-02-11 08:51:10.908;344;169,0;3;3;537,0
2025-03-11 08:51:26.858;344;169,0;4;4;706,0
2025-04-11 09:51:27.427;344;169,0;5;5;875,0
2024-11-04 21:34:48.230;345;199,0;1;0;199,0
2024-12-04 22:35:35.215;345;199,0;2;1;398,0
2025-01-04 22:36:17.796;345;199,0;3;2;597,0
2025-02-04 22:35:53.813;345;199,0;4;3;796,0
2025-03-04 22:36:28.457;345;199,0;5;4;995,0
2025-04-04 23:36:11.461;345;199,0;6;5;1194,0
2025-05-04 23:35:57.442;345;199,0;7;6;1393,0
2025-06-04 23:36:02.319;345;199,0;8;7;1592,0
2025-07-04 23:35:18.313;345;199,0;9;8;1791,0
2025-08-04 23:36:14.754;345;199,0;10;9;1990,0
2025-09-04 23:39:09.399;345;199,0;11;10;2189,0
2024-11-05 10:33:39.643;346;159,2;1;0;159,2
2024-11-08 09:41:57.139;347;199,0;1;0;199,0
2024-12-08 10:43:29.652;347;199,0;2;1;398,0
2025-01-11 08:43:30.196;347;199,0;3;2;597,0
2025-02-21 02:43:23.268;347;199,0;4;3;796,0
2025-03-08 10:42:52.209;347;199,0;5;4;995,0
2025-04-21 22:44:07.911;347;199,0;6;5;1194,0
2025-10-01 14:53:34.400;347;249,0;7;11;1443,0
2025-11-11 15:15:33.505;347;249,0;8;12;1692,0
2025-12-01 15:19:20.506;347;249,0;9;13;1941,0
2026-01-01 15:19:24.415;347;249,0;10;14;2190,0
2026-02-01 15:02:54.199;347;249,0;11;15;2439,0
2026-03-01 14:58:43.119;347;249,0;12;16;2688,0
2024-11-09 11:03:03.668;348;199,0;1;0;199,0
2024-11-09 16:28:47.399;349;199,0;1;0;199,0
2024-11-09 18:37:11.175;350;199,0;1;0;199,0
2024-12-09 19:38:12.657;350;199,0;2;1;398,0
2025-01-09 19:38:10.697;350;199,0;3;2;597,0
2025-02-09 19:38:12.780;350;199,0;4;3;796,0
2025-03-09 19:38:26.186;350;199,0;5;4;995,0
2025-04-09 20:38:50.966;350;199,0;6;5;1194,0
2025-05-09 20:38:58.977;350;199,0;7;6;1393,0
2025-06-09 20:38:23.348;350;199,0;8;7;1592,0
2025-07-09 20:41:46.322;350;199,0;9;8;1791,0
2024-11-11 10:18:07.329;351;199,0;1;0;199,0
2024-12-11 11:24:04.215;351;199,0;2;1;398,0
2025-01-11 11:22:12.795;351;199,0;3;2;597,0
2025-02-11 11:22:54.619;351;199,0;4;3;796,0
2025-03-11 11:25:20.531;351;199,0;5;4;995,0
2025-04-11 12:22:06.659;351;199,0;6;5;1194,0
2025-05-11 12:23:43.452;351;199,0;7;6;1393,0
2025-06-11 12:19:32.254;351;199,0;8;7;1592,0
2025-07-11 12:19:47.337;351;199,0;9;8;1791,0
2025-08-11 12:19:44.167;351;199,0;10;9;1990,0
2025-09-11 12:19:51.465;351;199,0;11;10;2189,0
2025-10-11 12:18:49.169;351;199,0;12;11;2388,0
2025-11-11 11:19:18.874;351;199,0;13;12;2587,0
2025-12-11 11:20:05.329;351;199,0;14;13;2786,0
2026-01-11 11:19:33.058;351;199,0;15;14;2985,0
2026-02-11 11:21:48.950;351;199,0;16;15;3184,0
2026-03-11 11:20:46.427;351;199,0;17;16;3383,0
2024-11-12 10:31:48.402;352;175,12;1;0;175,12
2024-12-12 11:35:46.718;352;175,12;2;1;350,24
2025-01-12 11:36:32.002;352;175,12;3;2;525,36
2025-02-12 11:38:15.717;352;175,12;4;3;700,48
2025-03-12 11:38:54.844;352;175,12;5;4;875,6
2025-04-12 12:37:42.995;352;175,12;6;5;1050,72
2025-05-12 12:39:01.899;352;175,12;7;6;1225,84
2025-06-21 22:33:58.716;352;175,12;8;7;1400,96
2024-11-12 16:06:23.614;353;199,0;1;0;199,0
2024-11-12 21:34:32.783;354;199,0;1;0;199,0
2024-11-14 08:19:06.600;355;199,0;1;0;199,0
2025-03-12 14:10:42.331;355;169,0;2;4;368,0
2025-04-12 16:11:52.106;355;169,0;3;5;537,0
2025-05-31 15:38:19.304;355;169,0;4;6;706,0
2024-11-14 09:30:16.126;356;1599,2;1;0;1599,2
2024-11-14 21:35:53.875;357;199,0;1;0;199,0
2024-12-14 22:36:37.881;357;199,0;2;1;398,0
2025-01-14 22:37:31.660;357;199,0;3;2;597,0
2024-11-17 20:48:26.406;358;199,0;1;0;199,0
2024-12-17 21:49:58.225;358;199,0;2;1;398,0
2025-01-17 21:49:30.341;358;199,0;3;2;597,0
2024-11-18 21:32:51.245;359;199,0;1;0;199,0
2024-12-18 22:33:25.264;359;199,0;2;1;398,0
2025-01-18 22:33:43.082;359;199,0;3;2;597,0
2025-02-18 22:33:32.538;359;199,0;4;3;796,0
2025-03-18 22:34:41.549;359;199,0;5;4;995,0
2025-04-18 23:33:11.960;359;199,0;6;5;1194,0
2025-05-18 23:34:16.843;359;199,0;7;6;1393,0
2025-06-21 15:34:27.248;359;199,0;8;7;1592,0
2025-07-18 23:36:45.024;359;199,0;9;8;1791,0
2025-08-18 23:38:08.690;359;199,0;10;9;1990,0
2025-09-18 23:36:55.325;359;199,0;11;10;2189,0
2025-10-18 23:36:09.259;359;199,0;12;11;2388,0
2025-11-18 22:34:22.384;359;199,0;13;12;2587,0
2025-12-18 22:36:54.284;359;199,0;14;13;2786,0
2026-01-18 22:33:36.323;359;199,0;15;14;2985,0
2026-02-18 22:51:42.296;359;199,0;16;15;3184,0
2026-03-18 22:34:29.153;359;199,0;17;16;3383,0
2024-11-19 15:41:04.635;360;199,0;1;0;199,0
2024-12-19 16:42:07.527;360;199,0;2;1;398,0
2025-01-19 16:42:31.162;360;199,0;3;2;597,0
2025-02-19 16:42:50.844;360;199,0;4;3;796,0
2024-11-21 14:11:07.095;361;199,0;1;0;199,0
2024-12-21 15:12:24.935;361;199,0;2;1;398,0
2024-11-24 16:28:59.059;362;199,0;1;0;199,0
2024-11-25 15:22:36.404;363;179,0;1;0;179,0
2024-12-25 16:23:59.874;363;179,0;2;1;358,0
2025-01-25 16:23:03.264;363;179,0;3;2;537,0
2025-02-25 16:24:16.382;363;179,0;4;3;716,0
2025-03-25 16:23:33.923;363;179,0;5;4;895,0
2024-11-25 17:42:11.267;364;179,0;1;0;179,0
2024-11-25 22:44:03.701;365;999,0;1;0;999,0
2025-11-12 18:41:04.964;365;999,0;2;12;1998,0
2024-11-26 11:26:07.078;366;179,0;1;0;179,0
2024-11-26 17:36:58.933;367;999,0;1;0;999,0
2024-11-27 06:11:42.680;368;820,0;1;0;820,0
2024-11-28 10:35:25.728;369;999,0;1;0;999,0
2024-11-28 13:49:13.828;370;179,0;1;0;179,0
2024-11-29 11:14:59.474;371;999,0;1;0;999,0
2025-11-28 16:37:30.205;371;999,0;2;12;1998,0
2024-11-30 09:02:53.814;372;179,0;1;0;179,0
2024-12-30 10:04:13.729;372;179,0;2;1;358,0
2025-01-30 10:03:51.191;372;179,0;3;2;537,0
2025-02-28 10:03:41.080;372;179,0;4;3;716,0
2025-03-30 11:04:16.288;372;179,0;5;4;895,0
2025-04-30 11:04:04.083;372;179,0;6;5;1074,0
2025-05-30 11:05:05.980;372;179,0;7;6;1253,0
2025-06-30 11:07:14.800;372;179,0;8;7;1432,0
2025-09-30 23:51:41.012;372;216,63;9;10;1648,63
2025-10-30 23:53:15.705;372;216,63;10;11;1865,26
2025-11-30 23:55:41.984;372;216,63;11;12;2081,89
2025-12-30 23:55:47.487;372;216,63;12;13;2298,52
2026-01-30 23:58:24.110;372;216,63;13;14;2515,15
2026-02-28 23:54:07.649;372;216,63;14;15;2731,78
2024-11-30 11:46:33.003;373;999,0;1;0;999,0
2024-11-30 18:15:18.821;374;179,0;1;0;179,0
2024-12-30 19:17:05.700;374;179,0;2;1;358,0
2025-01-30 19:16:45.776;374;179,0;3;2;537,0
2025-02-28 19:16:27.029;374;179,0;4;3;716,0
2025-03-30 20:16:39.821;374;179,0;5;4;895,0
2024-12-01 13:52:39.104;375;999,0;1;0;999,0
2024-12-01 16:18:23.215;376;999,0;1;0;999,0
2024-12-01 18:46:05.711;377;179,0;1;0;179,0
2025-01-01 19:50:57.462;377;179,0;2;1;358,0
2025-02-01 19:47:13.559;377;179,0;3;2;537,0
2025-03-01 19:47:24.571;377;179,0;4;3;716,0
2024-12-01 18:49:51.981;378;999,0;1;0;999,0
2024-12-01 20:14:03.600;379;179,0;1;0;179,0
2024-12-01 20:20:47.261;380;999,0;1;0;999,0
2025-11-30 22:01:56.136;380;999,0;2;11;1998,0
2024-12-01 21:47:01.318;381;999,0;1;0;999,0
2024-12-01 22:07:51.709;382;999,0;1;0;999,0
2024-12-01 23:35:05.429;383;999,0;1;0;999,0
2024-12-02 08:45:14.489;384;999,0;1;0;999,0
2024-12-02 09:15:48.301;385;999,0;1;0;999,0
2024-12-02 11:16:39.815;386;179,0;1;0;179,0
2025-01-02 12:17:30.513;386;179,0;2;1;358,0
2025-02-02 12:18:59.401;386;179,0;3;2;537,0
2025-03-02 12:17:43.680;386;179,0;4;3;716,0
2024-12-02 12:27:24.702;387;999,0;1;0;999,0
2024-12-02 16:26:56.091;388;143,2;1;0;143,2
2025-01-02 17:28:24.354;388;143,2;2;1;286,4
2025-02-02 17:28:07.085;388;143,2;3;2;429,6
2025-03-02 17:28:03.988;388;143,2;4;3;572,8
2025-04-02 18:28:26.697;388;143,2;5;4;716,0
2025-05-02 18:28:10.353;388;143,2;6;5;859,2
2024-12-02 16:58:31.474;389;179,0;1;0;179,0
2025-01-02 17:59:30.143;389;179,0;2;1;358,0
2025-02-02 17:59:13.151;389;179,0;3;2;537,0
2025-03-05 09:59:21.018;389;179,0;4;3;716,0
2025-04-02 18:59:35.628;389;179,0;5;4;895,0
2025-05-02 18:59:55.142;389;179,0;6;5;1074,0
2025-06-02 18:59:11.065;389;179,0;7;6;1253,0
2025-07-02 19:02:33.154;389;179,0;8;7;1432,0
2025-08-10 20:02:15.004;389;179,0;9;8;1611,0
2024-12-02 17:02:36.278;390;999,0;1;0;999,0
2024-12-02 17:16:52.099;391;999,0;1;0;999,0
2025-12-02 15:45:10.377;391;999,0;2;12;1998,0
2024-12-02 18:24:42.763;392;179,0;1;0;179,0
2024-12-02 19:21:43.034;393;999,0;1;0;999,0
2024-12-02 20:14:40.523;394;999,0;1;0;999,0
2024-12-02 20:39:40.714;395;999,0;1;0;999,0
2024-12-02 20:57:05.444;396;179,0;1;0;179,0
2025-08-09 12:33:23.456;396;199,0;2;8;378,0
2024-12-02 20:59:37.668;397;999,0;1;0;999,0
2024-12-02 22:25:55.027;398;999,0;1;0;999,0
2024-12-04 09:02:45.657;399;199,0;1;0;199,0
2024-12-11 09:54:59.342;400;597,0;1;0;597,0
2024-12-11 20:18:20.365;401;199,0;1;0;199,0
2025-01-11 21:19:02.630;401;199,0;2;1;398,0
2025-02-11 21:19:07.194;401;199,0;3;2;597,0
2025-03-11 21:19:00.434;401;199,0;4;3;796,0
2025-04-11 22:19:52.029;401;199,0;5;4;995,0
2025-05-11 22:19:31.511;401;199,0;6;5;1194,0
2025-06-11 22:19:36.451;401;199,0;7;6;1393,0
2025-07-11 22:19:33.271;401;199,0;8;7;1592,0
2025-08-11 22:21:20.463;401;199,0;9;8;1791,0
2025-09-11 22:18:59.101;401;199,0;10;9;1990,0
2025-10-11 22:21:22.649;401;199,0;11;10;2189,0
2025-11-11 21:22:39.585;401;199,0;12;11;2388,0
2025-12-11 21:19:59.465;401;199,0;13;12;2587,0
2026-01-11 21:21:54.455;401;199,0;14;13;2786,0
2026-02-11 21:36:53.656;401;199,0;15;14;2985,0
2026-03-11 21:19:55.152;401;199,0;16;15;3184,0
2024-12-17 15:38:17.839;402;199,0;1;0;199,0
2024-12-23 12:40:24.691;403;199,0;1;0;199,0
2025-01-01 23:12:24.287;404;199,0;1;0;199,0
2025-01-06 10:00:21.660;405;169,0;1;0;169,0
2025-02-09 07:01:21.498;405;169,0;2;1;338,0
2025-03-06 11:02:08.271;405;169,0;3;2;507,0
2025-04-06 12:01:36.492;405;169,0;4;3;676,0
2025-05-06 12:01:23.840;405;169,0;5;4;845,0
2025-06-06 12:01:10.985;405;169,0;6;5;1014,0
2025-07-06 12:02:17.509;405;169,0;7;6;1183,0
2025-08-06 12:02:45.112;405;169,0;8;7;1352,0
2025-09-06 12:04:11.145;405;169,0;9;8;1521,0
2025-10-06 12:01:28.259;405;169,0;10;9;1690,0
2025-11-06 11:02:19.401;405;169,0;11;10;1859,0
2025-01-06 16:07:47.435;406;169,0;1;0;169,0
2025-02-06 17:08:16.616;406;169,0;2;1;338,0
2025-03-06 17:09:51.351;406;169,0;3;2;507,0
2025-04-06 18:09:46.246;406;169,0;4;3;676,0
2025-05-06 18:16:56.738;406;169,0;5;4;845,0
2025-06-06 18:09:02.597;406;169,0;6;5;1014,0
2025-07-06 18:09:10.086;406;169,0;7;6;1183,0
2025-08-06 18:08:18.381;406;169,0;8;7;1352,0
2025-09-06 18:09:09.007;406;169,0;9;8;1521,0
2025-10-06 18:09:08.769;406;169,0;10;9;1690,0
2025-01-06 17:23:16.747;407;999,0;1;0;999,0
2025-01-06 21:20:44.832;408;999,0;1;0;999,0
2025-01-07 10:07:46.884;409;169,0;1;0;169,0
2025-01-07 22:09:05.685;410;999,0;1;0;999,0
2025-01-08 17:15:16.226;411;999,0;1;0;999,0
2025-01-08 20:23:07.132;412;169,0;1;0;169,0
2025-02-08 21:24:24.918;412;169,0;2;1;338,0
2025-03-08 21:23:45.456;412;169,0;3;2;507,0
2025-04-08 22:24:54.391;412;169,0;4;3;676,0
2025-05-08 22:25:09.292;412;169,0;5;4;845,0
2025-01-08 23:32:01.028;413;169,0;1;0;169,0
2025-02-09 00:33:10.872;413;169,0;2;1;338,0
2025-03-09 00:33:09.359;413;169,0;3;2;507,0
2025-04-09 01:32:49.026;413;169,0;4;3;676,0
2025-05-09 01:33:00.991;413;169,0;5;4;845,0
2025-01-09 12:17:08.582;414;999,0;1;0;999,0
2025-01-09 12:25:53.096;415;169,0;1;0;169,0
2025-02-09 13:27:34.867;415;169,0;2;1;338,0
2025-03-09 13:26:59.243;415;169,0;3;2;507,0
2025-01-09 15:11:05.534;416;999,0;1;0;999,0
2025-01-09 16:41:22.034;417;999,0;1;0;999,0
2025-01-10 09:45:13.553;418;999,0;1;0;999,0
2025-01-11 13:42:18.207;419;169,0;1;0;169,0
2025-02-11 14:44:02.105;419;169,0;2;1;338,0
2025-01-11 15:37:53.859;420;999,0;1;0;999,0
2025-01-11 17:29:44.230;421;169,0;1;0;169,0
2025-02-11 18:31:02.218;421;169,0;2;1;338,0
2025-03-11 18:30:50.624;421;169,0;3;2;507,0
2025-04-11 19:31:01.538;421;169,0;4;3;676,0
2025-01-11 17:48:19.883;422;999,0;1;0;999,0
2025-01-11 17:54:54.093;423;999,0;1;0;999,0
2025-01-12 16:18:54.311;424;999,0;1;0;999,0
2026-01-09 15:41:58.426;424;999,0;2;12;1998,0
2025-01-12 18:51:53.058;425;999,0;1;0;999,0
2025-01-12 22:14:15.199;426;999,0;1;0;999,0
2025-01-13 09:45:28.936;427;169,0;1;0;169,0
2025-02-13 10:46:35.266;427;169,0;2;1;338,0
2025-03-13 10:47:30.178;427;169,0;3;2;507,0
2025-04-13 11:46:28.043;427;169,0;4;3;676,0
2025-01-13 13:57:11.240;428;999,0;1;0;999,0
2025-01-13 18:34:25.768;429;169,0;1;0;169,0
2025-01-13 19:06:50.950;430;999,0;1;0;999,0
2025-01-13 19:11:23.895;431;169,0;1;0;169,0
2025-01-13 19:47:02.529;432;169,0;1;0;169,0
2025-02-13 20:48:12.081;432;169,0;2;1;338,0
2025-03-13 20:47:54.620;432;169,0;3;2;507,0
2025-04-13 21:47:48.278;432;169,0;4;3;676,0
2025-05-13 21:48:47.491;432;169,0;5;4;845,0
2025-06-13 21:48:57.535;432;169,0;6;5;1014,0
2025-07-13 21:48:47.042;432;169,0;7;6;1183,0
2025-08-13 21:49:32.457;432;169,0;8;7;1352,0
2025-09-13 21:51:39.816;432;169,0;9;8;1521,0
2025-10-13 21:48:45.568;432;169,0;10;9;1690,0
2025-11-13 20:51:48.254;432;169,0;11;10;1859,0
2025-12-13 20:48:26.737;432;169,0;12;11;2028,0
2026-01-13 20:51:35.995;432;169,0;13;12;2197,0
2026-02-13 20:59:36.902;432;169,0;14;13;2366,0
2026-03-13 20:47:54.626;432;169,0;15;14;2535,0
2025-01-13 20:14:48.245;433;999,0;1;0;999,0
2025-01-13 20:38:37.032;434;999,0;1;0;999,0
2025-01-13 20:44:24.295;435;169,0;1;0;169,0
2025-02-13 21:45:56.476;435;169,0;2;1;338,0
2025-03-13 21:46:06.871;435;169,0;3;2;507,0
2025-04-13 22:45:22.256;435;169,0;4;3;676,0
2025-05-13 22:44:56.358;435;169,0;5;4;845,0
2025-06-13 22:45:14.543;435;169,0;6;5;1014,0
2025-07-13 22:44:51.137;435;169,0;7;6;1183,0
2025-08-13 22:48:40.020;435;169,0;8;7;1352,0
2025-09-13 22:45:47.436;435;169,0;9;8;1521,0
2025-10-13 22:46:40.439;435;169,0;10;9;1690,0
2025-11-13 21:45:27.307;435;169,0;11;10;1859,0
2025-12-13 21:48:19.752;435;169,0;12;11;2028,0
2026-01-13 21:45:32.503;435;169,0;13;12;2197,0
2026-02-13 22:00:50.734;435;169,0;14;13;2366,0
2026-03-13 21:45:15.422;435;169,0;15;14;2535,0
2025-01-15 11:48:07.200;436;199,0;1;0;199,0
2025-01-17 14:58:28.060;437;199,0;1;0;199,0
2025-05-07 12:44:30.979;437;199,0;2;4;398,0
2025-06-07 13:45:53.054;437;199,0;3;5;597,0
2025-01-22 09:51:13.991;438;199,0;1;0;199,0
2025-02-22 10:52:12.111;438;199,0;2;1;398,0
2025-03-22 10:52:02.667;438;199,0;3;2;597,0
2025-01-25 14:07:19.793;439;1799,0;1;0;1799,0
2025-01-26 12:54:59.554;440;199,0;1;0;199,0
2025-03-07 17:37:51.406;440;159,2;2;2;358,2
2025-04-07 19:38:57.114;440;159,2;3;3;517,4
2025-05-07 19:38:44.823;440;159,2;4;4;676,6
2025-06-07 19:38:29.177;440;159,2;5;5;835,8
2025-01-26 20:23:09.184;441;199,0;1;0;199,0
2025-02-26 21:23:54.580;441;199,0;2;1;398,0
2025-03-26 21:24:13.455;441;199,0;3;2;597,0
2025-01-27 12:18:50.370;442;199,0;1;0;199,0
2025-03-04 11:42:23.068;442;159,2;2;2;358,2
2025-04-06 18:18:39.502;442;1349,25;3;3;1707,45
2025-01-29 11:30:52.461;443;1279,2;1;0;1279,2
2026-02-14 23:34:43.219;443;1279,2;2;13;2558,4
2025-01-30 21:12:44.425;444;199,0;1;0;199,0
2025-02-28 22:14:09.265;444;199,0;2;1;398,0
2025-01-30 21:15:56.185;445;199,0;1;0;199,0
2025-02-28 22:17:13.566;445;199,0;2;1;398,0
2025-03-30 23:17:08.870;445;199,0;3;2;597,0
2025-01-30 23:42:54.263;446;199,0;1;0;199,0
2025-01-31 19:03:42.808;447;159,2;1;0;159,2
2025-02-28 20:04:17.375;447;159,2;2;1;318,4
2025-02-01 15:31:33.390;448;1279,2;1;0;1279,2
2025-02-01 16:23:27.042;449;199,0;1;0;199,0
2025-03-01 17:38:32.927;449;199,0;2;1;398,0
2025-02-02 16:34:10.206;450;159,2;1;0;159,2
2025-02-03 00:10:05.402;451;1439,2;1;0;1439,2
2025-02-03 11:57:16.946;452;199,0;1;0;199,0
2025-02-03 15:13:46.474;453;199,0;1;0;199,0
2025-02-04 14:42:04.134;454;199,0;1;0;199,0
2025-02-04 16:05:38.530;455;199,0;1;0;199,0
2025-03-04 17:06:22.742;455;199,0;2;1;398,0
2025-02-06 16:37:39.932;456;1799,0;1;0;1799,0
2025-02-10 14:14:42.338;457;199,0;1;0;199,0
2025-02-11 11:33:34.037;458;199,0;1;0;199,0
2025-03-11 12:35:05.292;458;199,0;2;1;398,0
2025-04-11 13:34:21.552;458;199,0;3;2;597,0
2025-05-11 13:34:51.461;458;199,0;4;3;796,0
2025-06-11 13:34:54.066;458;199,0;5;4;995,0
2025-07-11 13:35:07.288;458;199,0;6;5;1194,0
2025-08-11 13:34:42.367;458;199,0;7;6;1393,0
2025-09-11 13:35:38.435;458;199,0;8;7;1592,0
2025-10-11 13:35:22.198;458;199,0;9;8;1791,0
2025-11-11 12:35:30.153;458;199,0;10;9;1990,0
2025-02-14 09:58:33.019;459;199,0;1;0;199,0
2025-03-17 08:01:03.556;459;199,0;2;1;398,0
2025-04-14 11:59:36.780;459;199,0;3;2;597,0
2025-05-14 11:59:19.516;459;199,0;4;3;796,0
2025-06-14 11:59:53.862;459;199,0;5;4;995,0
2025-07-14 12:01:39.509;459;199,0;6;5;1194,0
2025-02-18 18:31:27.675;460;199,0;1;0;199,0
2025-03-18 19:32:42.468;460;199,0;2;1;398,0
2025-02-19 22:31:36.850;461;199,0;1;0;199,0
